dataset_kind,condition,task,reward,agent_index,agent_subject_id,source_file,source_row_index,response_index,unit_id,feature_rank,feature_index,activation,feature_aggregation,max_activation,max_token_index,max_token_id,max_token_text,max_token_is_special_or_control,activation_scope,included_token_count,special_or_control_token_count,sequence_length,model_id,sae_repo,hook,status,error,tokenization_notes,answer_text,comment_text,response_preview,feature_label
trust,baseline,trust_return,10,1,A2,trust_game_baseline_sent_10.csv,1,2,open_sae_steered:trust:baseline:10:1,3,29638,6.21875,max,6.21875,30,2434,TR,False,all_content,280,13,316,meta-llama/Llama-3.3-70B-Instruct,Goodfire/Llama-3.3-70B-Instruct-SAE-l50,model.layers.50,ok,,,10,"10
I chose to return 10 tokens to Player A because it's a fair amount considering they initially sent me 10 tokens, and tripling it doesn't necessarily obligate me to return the same proportion, but returning the original amount shows some level of trust and reciprocity.","10 I chose to return 10 tokens to Player A because it's a fair amount considering they initially sent me 10 tokens, and tripling it doesn't necessarily obligate me to return the same proportion, but returning the original amount shows so...",Tr followed by letters
trust,baseline,trust_return,10,1,A2,trust_game_baseline_sent_10.csv,1,2,open_sae_steered:trust:baseline:10:1,4,54324,5.9375,max,5.9375,292,12611, oblig,False,all_content,280,13,316,meta-llama/Llama-3.3-70B-Instruct,Goodfire/Llama-3.3-70B-Instruct-SAE-l50,model.layers.50,ok,,,10,"10
I chose to return 10 tokens to Player A because it's a fair amount considering they initially sent me 10 tokens, and tripling it doesn't necessarily obligate me to return the same proportion, but returning the original amount shows some level of trust and reciprocity.","10 I chose to return 10 tokens to Player A because it's a fair amount considering they initially sent me 10 tokens, and tripling it doesn't necessarily obligate me to return the same proportion, but returning the original amount shows so...",obligation and mandatory terms
trust,baseline,trust_return,10,1,A2,trust_game_baseline_sent_10.csv,1,2,open_sae_steered:trust:baseline:10:1,5,55853,5.9375,max,5.9375,39,793,RE,False,all_content,280,13,316,meta-llama/Llama-3.3-70B-Instruct,Goodfire/Llama-3.3-70B-Instruct-SAE-l50,model.layers.50,ok,,,10,"10
I chose to return 10 tokens to Player A because it's a fair amount considering they initially sent me 10 tokens, and tripling it doesn't necessarily obligate me to return the same proportion, but returning the original amount shows some level of trust and reciprocity.","10 I chose to return 10 tokens to Player A because it's a fair amount considering they initially sent me 10 tokens, and tripling it doesn't necessarily obligate me to return the same proportion, but returning the original amount shows so...","words starting with ""re"""
trust,baseline,trust_return,10,1,A2,trust_game_baseline_sent_10.csv,1,2,open_sae_steered:trust:baseline:10:1,6,44745,5.75,max,5.75,308,2237, level,False,all_content,280,13,316,meta-llama/Llama-3.3-70B-Instruct,Goodfire/Llama-3.3-70B-Instruct-SAE-l50,model.layers.50,ok,,,10,"10
I chose to return 10 tokens to Player A because it's a fair amount considering they initially sent me 10 tokens, and tripling it doesn't necessarily obligate me to return the same proportion, but returning the original amount shows some level of trust and reciprocity.","10 I chose to return 10 tokens to Player A because it's a fair amount considering they initially sent me 10 tokens, and tripling it doesn't necessarily obligate me to return the same proportion, but returning the original amount shows so...",level of
trust,baseline,trust_return,10,1,A2,trust_game_baseline_sent_10.csv,1,2,open_sae_steered:trust:baseline:10:1,7,58655,5.75,max,5.75,45,24435, participating,False,all_content,280,13,316,meta-llama/Llama-3.3-70B-Instruct,Goodfire/Llama-3.3-70B-Instruct-SAE-l50,model.layers.50,ok,,,10,"10
I chose to return 10 tokens to Player A because it's a fair amount considering they initially sent me 10 tokens, and tripling it doesn't necessarily obligate me to return the same proportion, but returning the original amount shows some level of trust and reciprocity.","10 I chose to return 10 tokens to Player A because it's a fair amount considering they initially sent me 10 tokens, and tripling it doesn't necessarily obligate me to return the same proportion, but returning the original amount shows so...",participation
trust,baseline,trust_return,10,1,A2,trust_game_baseline_sent_10.csv,1,2,open_sae_steered:trust:baseline:10:1,8,58909,5.65625,max,5.65625,274,6762, fair,False,all_content,280,13,316,meta-llama/Llama-3.3-70B-Instruct,Goodfire/Llama-3.3-70B-Instruct-SAE-l50,model.layers.50,ok,,,10,"10
I chose to return 10 tokens to Player A because it's a fair amount considering they initially sent me 10 tokens, and tripling it doesn't necessarily obligate me to return the same proportion, but returning the original amount shows some level of trust and reciprocity.","10 I chose to return 10 tokens to Player A because it's a fair amount considering they initially sent me 10 tokens, and tripling it doesn't necessarily obligate me to return the same proportion, but returning the original amount shows so...",fair and
trust,baseline,trust_return,10,1,A2,trust_game_baseline_sent_10.csv,1,2,open_sae_steered:trust:baseline:10:1,9,61252,5.5625,max,5.5625,179,2028,This,False,all_content,280,13,316,meta-llama/Llama-3.3-70B-Instruct,Goodfire/Llama-3.3-70B-Instruct-SAE-l50,model.layers.50,ok,,,10,"10
I chose to return 10 tokens to Player A because it's a fair amount considering they initially sent me 10 tokens, and tripling it doesn't necessarily obligate me to return the same proportion, but returning the original amount shows some level of trust and reciprocity.","10 I chose to return 10 tokens to Player A because it's a fair amount considering they initially sent me 10 tokens, and tripling it doesn't necessarily obligate me to return the same proportion, but returning the original amount shows so...",this is a statement
trust,baseline,trust_return,10,1,A2,trust_game_baseline_sent_10.csv,1,2,open_sae_steered:trust:baseline:10:1,10,4156,5.28125,max,5.28125,32,32436, GAME,False,all_content,280,13,316,meta-llama/Llama-3.3-70B-Instruct,Goodfire/Llama-3.3-70B-Instruct-SAE-l50,model.layers.50,ok,,,10,"10
I chose to return 10 tokens to Player A because it's a fair amount considering they initially sent me 10 tokens, and tripling it doesn't necessarily obligate me to return the same proportion, but returning the original amount shows some level of trust and reciprocity.","10 I chose to return 10 tokens to Player A because it's a fair amount considering they initially sent me 10 tokens, and tripling it doesn't necessarily obligate me to return the same proportion, but returning the original amount shows so...",game theory and related phrases
trust,intervention,trust_return,10,1,A2,trust_game_intervention_sent_10.csv,1,2,open_sae_steered:trust:intervention:10:1,1,50108,7.8125,max,7.8125,31,8721,UST,False,all_content,280,13,316,meta-llama/Llama-3.3-70B-Instruct,Goodfire/Llama-3.3-70B-Instruct-SAE-l50,model.layers.50,ok,,,10,"10
I chose to return 10 tokens to Player A because it's a fair amount considering they initially sent me 10 tokens, and tripling it doesn't necessarily obligate me to return the same proportion, but returning the original amount shows some level of trust and reciprocity.","10 I chose to return 10 tokens to Player A because it's a fair amount considering they initially sent me 10 tokens, and tripling it doesn't necessarily obligate me to return the same proportion, but returning the original amount shows so...","trust, worthiness, relationship"
trust,intervention,trust_return,10,1,A2,trust_game_intervention_sent_10.csv,1,2,open_sae_steered:trust:intervention:10:1,2,35863,6.28125,max,6.28125,172,27697, Maximum,False,all_content,280,13,316,meta-llama/Llama-3.3-70B-Instruct,Goodfire/Llama-3.3-70B-Instruct-SAE-l50,model.layers.50,ok,,,10,"10
I chose to return 10 tokens to Player A because it's a fair amount considering they initially sent me 10 tokens, and tripling it doesn't necessarily obligate me to return the same proportion, but returning the original amount shows some level of trust and reciprocity.","10 I chose to return 10 tokens to Player A because it's a fair amount considering they initially sent me 10 tokens, and tripling it doesn't necessarily obligate me to return the same proportion, but returning the original amount shows so...",maximum limits or quantities
trust,intervention,trust_return,10,1,A2,trust_game_intervention_sent_10.csv,1,2,open_sae_steered:trust:intervention:10:1,3,29638,6.21875,max,6.21875,30,2434,TR,False,all_content,280,13,316,meta-llama/Llama-3.3-70B-Instruct,Goodfire/Llama-3.3-70B-Instruct-SAE-l50,model.layers.50,ok,,,10,"10
I chose to return 10 tokens to Player A because it's a fair amount considering they initially sent me 10 tokens, and tripling it doesn't necessarily obligate me to return the same proportion, but returning the original amount shows some level of trust and reciprocity.","10 I chose to return 10 tokens to Player A because it's a fair amount considering they initially sent me 10 tokens, and tripling it doesn't necessarily obligate me to return the same proportion, but returning the original amount shows so...",Tr followed by letters
trust,intervention,trust_return,10,1,A2,trust_game_intervention_sent_10.csv,1,2,open_sae_steered:trust:intervention:10:1,4,54324,5.9375,max,5.9375,292,12611, oblig,False,all_content,280,13,316,meta-llama/Llama-3.3-70B-Instruct,Goodfire/Llama-3.3-70B-Instruct-SAE-l50,model.layers.50,ok,,,10,"10
I chose to return 10 tokens to Player A because it's a fair amount considering they initially sent me 10 tokens, and tripling it doesn't necessarily obligate me to return the same proportion, but returning the original amount shows some level of trust and reciprocity.","10 I chose to return 10 tokens to Player A because it's a fair amount considering they initially sent me 10 tokens, and tripling it doesn't necessarily obligate me to return the same proportion, but returning the original amount shows so...",obligation and mandatory terms
trust,intervention,trust_return,10,1,A2,trust_game_intervention_sent_10.csv,1,2,open_sae_steered:trust:intervention:10:1,5,55853,5.9375,max,5.9375,39,793,RE,False,all_content,280,13,316,meta-llama/Llama-3.3-70B-Instruct,Goodfire/Llama-3.3-70B-Instruct-SAE-l50,model.layers.50,ok,,,10,"10
I chose to return 10 tokens to Player A because it's a fair amount considering they initially sent me 10 tokens, and tripling it doesn't necessarily obligate me to return the same proportion, but returning the original amount shows some level of trust and reciprocity.","10 I chose to return 10 tokens to Player A because it's a fair amount considering they initially sent me 10 tokens, and tripling it doesn't necessarily obligate me to return the same proportion, but returning the original amount shows so...","words starting with ""re"""
trust,intervention,trust_return,10,1,A2,trust_game_intervention_sent_10.csv,1,2,open_sae_steered:trust:intervention:10:1,6,44745,5.75,max,5.75,308,2237, level,False,all_content,280,13,316,meta-llama/Llama-3.3-70B-Instruct,Goodfire/Llama-3.3-70B-Instruct-SAE-l50,model.layers.50,ok,,,10,"10
I chose to return 10 tokens to Player A because it's a fair amount considering they initially sent me 10 tokens, and tripling it doesn't necessarily obligate me to return the same proportion, but returning the original amount shows some level of trust and reciprocity.","10 I chose to return 10 tokens to Player A because it's a fair amount considering they initially sent me 10 tokens, and tripling it doesn't necessarily obligate me to return the same proportion, but returning the original amount shows so...",level of
trust,intervention,trust_return,10,1,A2,trust_game_intervention_sent_10.csv,1,2,open_sae_steered:trust:intervention:10:1,7,58655,5.75,max,5.75,45,24435, participating,False,all_content,280,13,316,meta-llama/Llama-3.3-70B-Instruct,Goodfire/Llama-3.3-70B-Instruct-SAE-l50,model.layers.50,ok,,,10,"10
I chose to return 10 tokens to Player A because it's a fair amount considering they initially sent me 10 tokens, and tripling it doesn't necessarily obligate me to return the same proportion, but returning the original amount shows some level of trust and reciprocity.","10 I chose to return 10 tokens to Player A because it's a fair amount considering they initially sent me 10 tokens, and tripling it doesn't necessarily obligate me to return the same proportion, but returning the original amount shows so...",participation
trust,intervention,trust_return,10,1,A2,trust_game_intervention_sent_10.csv,1,2,open_sae_steered:trust:intervention:10:1,8,58909,5.65625,max,5.65625,274,6762, fair,False,all_content,280,13,316,meta-llama/Llama-3.3-70B-Instruct,Goodfire/Llama-3.3-70B-Instruct-SAE-l50,model.layers.50,ok,,,10,"10
I chose to return 10 tokens to Player A because it's a fair amount considering they initially sent me 10 tokens, and tripling it doesn't necessarily obligate me to return the same proportion, but returning the original amount shows some level of trust and reciprocity.","10 I chose to return 10 tokens to Player A because it's a fair amount considering they initially sent me 10 tokens, and tripling it doesn't necessarily obligate me to return the same proportion, but returning the original amount shows so...",fair and
trust,intervention,trust_return,10,1,A2,trust_game_intervention_sent_10.csv,1,2,open_sae_steered:trust:intervention:10:1,9,61252,5.5625,max,5.5625,179,2028,This,False,all_content,280,13,316,meta-llama/Llama-3.3-70B-Instruct,Goodfire/Llama-3.3-70B-Instruct-SAE-l50,model.layers.50,ok,,,10,"10
I chose to return 10 tokens to Player A because it's a fair amount considering they initially sent me 10 tokens, and tripling it doesn't necessarily obligate me to return the same proportion, but returning the original amount shows some level of trust and reciprocity.","10 I chose to return 10 tokens to Player A because it's a fair amount considering they initially sent me 10 tokens, and tripling it doesn't necessarily obligate me to return the same proportion, but returning the original amount shows so...",this is a statement
trust,intervention,trust_return,10,1,A2,trust_game_intervention_sent_10.csv,1,2,open_sae_steered:trust:intervention:10:1,10,4156,5.28125,max,5.28125,32,32436, GAME,False,all_content,280,13,316,meta-llama/Llama-3.3-70B-Instruct,Goodfire/Llama-3.3-70B-Instruct-SAE-l50,model.layers.50,ok,,,10,"10
I chose to return 10 tokens to Player A because it's a fair amount considering they initially sent me 10 tokens, and tripling it doesn't necessarily obligate me to return the same proportion, but returning the original amount shows some level of trust and reciprocity.","10 I chose to return 10 tokens to Player A because it's a fair amount considering they initially sent me 10 tokens, and tripling it doesn't necessarily obligate me to return the same proportion, but returning the original amount shows so...",game theory and related phrases
trust,baseline,trust_return,10,2,A3,trust_game_baseline_sent_10.csv,2,3,open_sae_steered:trust:baseline:10:2,1,50108,7.8125,max,7.8125,31,8721,UST,False,all_content,271,13,307,meta-llama/Llama-3.3-70B-Instruct,Goodfire/Llama-3.3-70B-Instruct-SAE-l50,model.layers.50,ok,,,10,"10
I chose to return 10 tokens to Player A because it's a fair amount considering they initially sent me 10 tokens, and tripling it doesn't necessarily obligate me to return more than the original amount they risked.","10 I chose to return 10 tokens to Player A because it's a fair amount considering they initially sent me 10 tokens, and tripling it doesn't necessarily obligate me to return more than the original amount they risked.","trust, worthiness, relationship"
trust,baseline,trust_return,10,2,A3,trust_game_baseline_sent_10.csv,2,3,open_sae_steered:trust:baseline:10:2,2,35863,6.28125,max,6.28125,172,27697, Maximum,False,all_content,271,13,307,meta-llama/Llama-3.3-70B-Instruct,Goodfire/Llama-3.3-70B-Instruct-SAE-l50,model.layers.50,ok,,,10,"10
I chose to return 10 tokens to Player A because it's a fair amount considering they initially sent me 10 tokens, and tripling it doesn't necessarily obligate me to return more than the original amount they risked.","10 I chose to return 10 tokens to Player A because it's a fair amount considering they initially sent me 10 tokens, and tripling it doesn't necessarily obligate me to return more than the original amount they risked.",maximum limits or quantities
